time,latitude,longitude,pitch,yaw,roll,altitude,heading,gvelocity,vvelocity,fvelocity,xaccel,yaccel,zaccel,aoa,gratio,temperature,distance
2017-04-13T15:21:34Z,51.059682,-114.09463,-179.38,131.12,76.12,1099.88,-88.78,54.12,-225,231.42,-16.52,6480,-6459.96,0,-0.24,12.81,2.882811111
2017-04-13T15:21:35Z,51.059828,-114.094622,-171.88,132,77.25,1102.56,-87.79,58.75,-9675,9675.18,16.66,-34020,33997.54,0,-0.01,12.75,2.899130556
2017-04-13T15:21:36Z,51.059977,-114.094613,-173.81,130.31,77.69,1104.06,-88.04,59.41,-5400,5400.33,2.39,15390,-15389.47,0,-0.01,12.75,2.915633333
2017-04-13T15:21:38Z,51.060273,-114.094607,-174.88,129.94,77.44,1105.62,-88.37,118.76,-5625,5626.25,213.66,-810,813.34,0,-0.02,12.75,2.948622222
2017-04-13T15:21:39Z,51.06042,-114.094605,-178.19,129.44,77.38,1107,-89.58,58.71,-4950,4950.35,-216.19,2430,-2433.26,0,-0.01,12.75,2.964930556
2017-04-13T15:21:40Z,51.060565,-114.094598,-175.12,130.19,78,1108.38,-89.58,58.07,-4950,4950.34,-2.32,0,-0.03,0,-0.01,12.75,2.981061111
2017-04-13T15:21:41Z,51.06071,-114.094592,-178.06,131.12,77.19,1110.75,-91.09,58.07,-8550,8550.2,0,-12960,12959.48,0,-0.01,12.75,2.997191667
2017-04-13T15:21:42Z,51.060853,-114.094585,-178.94,130.69,76.25,1112.25,-92.59,57.4,-5400,5400.31,-2.4,11340,-11339.61,0,-0.01,12.75,3.013136111
2017-04-13T15:21:43Z,51.060995,-114.094575,176.94,130.56,76.81,1114.62,-93.94,56.76,-8550,8550.19,-2.29,-11340,11339.58,0,-0.01,12.69,3.028902778
2017-04-13T15:21:44Z,51.061138,-114.09456,178.62,131.38,76.44,1116.12,-93.87,57.5,-5400,5400.31,2.65,11340,-11339.58,0,-0.01,12.69,3.044875
2017-04-13T15:21:46Z,51.06143,-114.094533,-172.81,131.44,77.94,1117.38,-93.55,116.94,-4500,4501.52,214,3240,-3235.63,0,-0.03,12.69,3.077358333
2017-04-13T15:21:47Z,51.061573,-114.094528,-173.81,129.81,78.31,1120.5,-94.31,57.39,-11250,11250.15,-214.39,-24300,24295.06,0,-0.01,12.69,3.0933
2017-04-13T15:21:48Z,51.061718,-114.094525,-174.56,129.38,78.19,1121.25,-92.46,58.05,-2700,2700.62,2.37,30780,-30778.28,0,-0.02,12.69,3.109425
2017-04-13T15:21:49Z,51.061858,-114.094523,179.25,128,78.12,1122.25,-94.07,56.04,-3600,3600.44,-7.22,-3240,3239.32,0,-0.02,12.69,3.124991667
2017-04-13T15:21:50Z,51.061998,-114.09452,175.25,126.94,78,1123.62,-93.8,56.05,-4950,4950.32,0.02,-4860,4859.57,0,-0.01,12.62,3.140561111
2017-04-13T15:21:51Z,51.062133,-114.09452,175.06,127,77.56,1124.62,-93.51,54.04,-3600,3600.41,-7.23,4860,-4859.68,0,-0.02,12.62,3.155572222
2017-04-13T15:21:52Z,51.062267,-114.094518,167.06,126.06,78.62,1125.88,-94.15,53.37,-4500,4500.32,-2.4,-3240,3239.68,0,-0.01,12.62,3.170397222
2017-04-13T15:21:54Z,51.062523,-114.094513,162.69,127.5,80.06,1128.25,-93.14,102.75,-8550,8550.62,177.75,-14580,14581.08,0,-0.01,12.62,3.198938889
2017-04-13T15:21:55Z,51.062647,-114.094502,162.75,128.38,79.62,1129.38,-95.06,49.46,-4050,4050.3,-191.85,16200,-16201.14,0,-0.01,12.62,3.212677778
2017-04-13T15:21:56Z,51.062767,-114.09449,160.12,129.88,80.81,1129.56,-93.64,48.12,-675,676.71,-4.8,12150,-12144.92,0,-0.07,12.62,3.226044444
2017-04-13T15:21:57Z,51.062883,-114.094472,151,131.06,80.19,1130.62,-95.77,46.93,-3825,3825.29,-4.31,-11340,11334.87,0,-0.01,12.62,3.239080556
2017-04-13T15:21:58Z,51.062988,-114.094447,158.38,136.25,77.75,1130.81,-95.96,42.5,-675,676.34,-15.95,11340,-11336.23,0,-0.06,12.62,3.250886111
2017-04-13T15:21:59Z,51.063093,-114.094413,162,140.88,78.56,1131.81,-96.02,42.86,-3600,3600.26,1.3,-10530,10526.11,0,-0.01,12.56,3.262791667
2017-04-13T15:22:00Z,51.063195,-114.094365,162.75,143.12,78.94,1132.5,-95.99,42.47,-2475,2475.36,-1.38,4050,-4049.61,0,-0.02,12.56,3.274588889
2017-04-13T15:22:02Z,51.063388,-114.094265,166.44,145.88,78.5,1132.69,-95.93,81.37,-675,679.89,140.05,6480,-6463.72,0,-0.12,12.56,3.297191667
2017-04-13T15:22:03Z,51.063482,-114.094207,177.12,148.38,78.75,1133,-97.24,40.14,-1125,1125.72,-148.45,-1620,1604.98,0,-0.04,12.56,3.308341667
2017-04-13T15:22:04Z,51.063575,-114.094147,179,147.25,81.69,1134,-96.04,40.29,-3600,3600.23,0.56,-8910,8908.23,0,-0.01,12.56,3.319533333
2017-04-13T15:22:05Z,51.063672,-114.09409,-160.44,146.38,82.25,1134.38,-97.13,41.24,-1350,1350.63,3.39,8100,-8098.54,0,-0.03,12.56,3.330988889
2017-04-13T15:22:06Z,51.063772,-114.094042,-166.31,141.31,81.44,1135.38,-97.09,41.83,-3600,3600.24,2.15,-8100,8098.61,0,-0.01,12.56,3.342608333
2017-04-13T15:22:07Z,51.063868,-114.094008,-179.31,137.12,84.56,1135.31,-105.88,39.59,225,228.46,-8.07,13770,-12138.43,0,0.18,12.56,3.353605556
2017-04-13T15:22:09Z,51.064052,-114.093963,178.06,132.88,88.06,1135.31,-99.59,74.25,0,74.25,124.77,-810,-555.14,0,0,12.56,3.374230556
2017-04-13T15:22:10Z,51.064128,-114.093947,177.12,131.31,87.12,1135.5,-102.13,30.97,-675,675.71,-155.8,-2430,2165.25,0,-0.05,12.56,3.382833333
2017-04-13T15:22:11Z,51.064187,-114.093937,3.62,131.62,86.19,1135.69,-95.1,23.49,-675,675.41,-26.95,0,-1.09,0,-0.03,12.5,3.389358333
2017-04-13T15:22:12Z,51.064233,-114.09393,173.69,137.69,83.69,1136.44,-93.34,18.76,-2700,2700.07,-17.03,-7290,7288.76,0,-0.01,12.5,3.394569444
2017-04-13T15:22:13Z,51.06428,-114.093907,123.12,159.31,77.88,1136.12,-99.64,19.58,1125,1125.17,2.96,13770,-5669.62,0,0.02,12.5,3.400008333
2017-04-13T15:22:14Z,51.064323,-114.09385,148.25,189.5,69.25,1136.31,162.53,22.45,-675,675.37,10.34,-6480,-1619.27,0,-0.03,12.5,3.406244444
2017-04-13T15:22:15Z,51.064345,-114.093763,163.19,208.25,68.06,1136.31,164.05,23.46,0,23.46,3.64,2430,-2346.88,0,0,12.5,3.412761111
2017-04-13T15:22:17Z,51.064347,-114.093505,174.38,215.88,72.06,1135.75,168.89,64.99,2025,2026.04,149.5,7290,7209.29,0,0.03,12.5,3.430813889
2017-04-13T15:22:18Z,51.064347,-114.093352,176.75,217.38,76,1136.06,157.17,38.57,-1125,1125.66,-95.09,-11340,-3241.37,0,-0.03,12.5,3.441527778
2017-04-13T15:22:19Z,51.064347,-114.09319,171.31,217,79.19,1136.44,144.46,40.67,-1350,1350.61,7.54,-810,809.82,0,-0.03,12.5,3.452825
2017-04-13T15:22:20Z,51.064347,-114.093025,163.5,216.56,82.62,1136.5,143.62,41.51,-225,228.8,3.02,4050,-4038.54,0,-0.18,12.5,3.464355556
2017-04-13T15:22:21Z,51.064345,-114.092865,177.88,216.44,83.69,1136.56,164.12,40.25,-225,228.57,-4.52,0,-0.81,0,-0.18,12.5,3.475536111
2017-04-13T15:22:22Z,51.064343,-114.092715,176.69,215.12,85.19,1136.81,163.59,37.74,-900,900.79,-9.06,-2430,2419.99,0,-0.04,12.44,3.486019444
2017-04-13T15:22:23Z,51.064343,-114.092573,5.12,213.19,84.75,1136.12,152.28,35.64,2475,2475.26,-7.56,12150,5668.08,0,0.01,12.44,3.495919444
2017-04-13T15:22:25Z,51.064348,-114.092348,46.12,212.06,81,1135.75,157.65,56.64,1350,1351.19,75.6,-4050,-4046.65,0,0.04,12.44,3.511652778
2017-04-13T15:22:26Z,51.06435,-114.09229,36.88,211.88,78.81,1134.75,166.74,14.69,3600,3600.03,-151.01,8100,8095.83,0,0,12.44,3.515733333
2017-04-13T15:22:27Z,51.06435,-114.092268,-174.5,220.5,74.81,1135.75,158.44,5.45,-3600,3600,-33.27,-25920,-0.09,0,0,12.44,3.517247222
2017-04-13T15:22:28Z,51.064348,-114.092237,-168.5,222.19,68.12,1136.19,-83.63,7.99,-1575,1575.02,9.17,7290,-7289.94,0,-0.01,12.44,3.519466667
2017-04-13T15:22:29Z,51.06435,-114.092168,-174.06,219.25,71.56,1135.94,-83.75,17.2,900,900.16,33.16,8910,-2429.48,0,0.02,12.44,3.524244444
2017-04-13T15:22:30Z,51.064353,-114.092073,-174.94,221.44,73.69,1136.31,-83.56,23.93,-1350,1350.21,24.23,-8100,1620.17,0,-0.02,12.44,3.530891667
2017-04-13T15:22:31Z,51.064353,-114.091958,-173.75,221.38,75.19,1136.19,-83.43,28.93,450,450.93,17.98,6480,-3237.42,0,0.06,12.44,3.538927778
2017-04-13T15:22:33Z,51.06435,-114.091693,-174.88,220.75,75.81,1136.69,-84.89,66.68,-1800,1801.23,135.89,-8100,4861.1,0,-0.04,12.38,3.55745
2017-04-13T15:22:34Z,51.06435,-114.091545,-175.62,220.56,76.25,1136.69,-83.49,37.32,0,37.32,-105.7,6480,-6350.11,0,0,12.44,3.567816667
2017-04-13T15:22:35Z,51.06435,-114.091388,179.94,219.19,80.19,1137.19,-84.05,39.41,-1800,1800.43,7.54,-6480,6347.22,0,-0.02,12.38,3.578763889
2017-04-13T15:22:36Z,51.06435,-114.091232,168.62,217.62,83.12,1137.56,-83.21,39.41,-1350,1350.58,0,1620,-1619.48,0,-0.03,12.38,3.589711111
2017-04-13T15:22:37Z,51.064348,-114.091082,177.19,216.69,85.62,1136.69,-86.96,37.74,3150,3150.23,-6.02,16200,6478.74,0,0.01,12.38,3.600194444
2017-04-13T15:22:38Z,51.064348,-114.090943,77.19,216.25,80.38,1136.69,-84.95,34.8,0,34.8,-10.58,-11340,-11215.54,0,0,12.38,3.609861111
2017-04-13T15:22:39Z,51.064345,-114.090833,117.12,229.06,70.06,1136.88,-66.77,27.7,-675,675.57,-25.55,-2430,2306.77,0,-0.04,12.38,3.617555556
2017-04-13T15:22:41Z,51.064293,-114.090697,135.69,260.31,68.25,1136.31,-26.67,40.12,2025,2025.4,44.71,9720,4859.39,0,0.02,12.38,3.6287
2017-04-13T15:22:42Z,51.064245,-114.090667,133.56,280.25,74.06,1136.62,-26.3,20.77,-1125,1125.19,-69.66,-11340,-3240.74,0,-0.02,12.38,3.634469444
2017-04-13T15:22:43Z,51.064202,-114.090657,131.12,291.88,75.75,1138.88,-31.5,17.53,-8100,8100.02,-11.67,-25110,25109.38,0,0,12.38,3.639338889
2017-04-13T15:22:44Z,51.064153,-114.090652,111.25,301.44,69.69,1138.62,-44.85,19.39,900,900.21,6.7,32400,-25919.32,0,0.02,12.38,3.644725
2017-04-13T15:22:45Z,51.064118,-114.09067,121.25,330.44,74.25,1138.44,-55.81,14.75,675,675.16,-16.7,-810,-810.17,0,0.02,12.38,3.648822222
2017-04-13T15:22:46Z,51.064102,-114.090692,122.44,346.12,81.25,1138.25,-55.89,8.62,675,675.06,-22.06,0,-0.38,0,0.01,12.38,3.651216667
2017-04-13T15:22:47Z,51.06409,-114.090715,124.06,348.19,82.25,1138.06,-58.35,7.5,675,675.04,-4.02,0,-0.05,0,0.01,12.38,3.6533
2017-04-13T15:22:49Z,51.064085,-114.090728,133.44,348.94,82.19,1137.94,-52.67,3.91,450,450.02,-12.93,-810,-810.09,0,0.01,12.31,3.654386111
2017-04-13T15:22:50Z,51.064087,-114.090727,147.62,349.94,81.06,1138.25,-53.36,0.68,-1125,1125,-11.62,-5670,2429.94,0,0,12.31,3.654575
2017-04-13T15:22:51Z,51.064088,-114.090723,149.38,350.12,80.88,1137.5,-53.84,1.08,2700,2700,1.43,13770,5670,0,0,12.38,3.654875
2017-04-13T15:22:52Z,51.064088,-114.090722,149.38,350.12,80.88,1138.06,-53.36,0.48,-2025,2025,-2.15,-17010,-2430,0,0,12.31,3.655008333
2017-04-13T15:22:53Z,51.064088,-114.090722,173.69,355.06,72.06,1137.75,-53.47,0,1125,1125,-1.74,11340,-3240,0,0,12.31,3.655008333
2017-04-13T15:22:54Z,51.064085,-114.090735,169.69,359.75,76.56,1137.75,-53.34,3.62,0,3.62,13.02,-4050,-4036.98,0,0,12.31,3.656013889
2017-04-13T15:22:55Z,51.064075,-114.090758,162.44,3.75,76.81,1138.88,-58.67,7.1,-4050,4050.01,12.55,-14580,14567,0,0,12.31,3.657986111
2017-04-13T15:22:57Z,51.064055,-114.090852,157.94,18.44,76.31,1138.5,-60.07,24.8,1350,1350.23,63.73,19440,-9719.2,0,0.02,12.31,3.664875
2017-04-13T15:22:58Z,51.064048,-114.090905,156.75,31.38,80.94,1138.62,-62.18,13.68,-450,450.21,-40.05,-6480,-3240.07,0,-0.03,12.31,3.668675
2017-04-13T15:22:59Z,51.06405,-114.090968,168.62,35.56,79.38,1138,-66.36,15.95,2250,2250.06,8.17,9720,6479.46,0,0.01,12.31,3.673105556
2017-04-13T15:23:00Z,51.064055,-114.091038,165.81,34.19,81,1138.31,-67.05,17.72,-1125,1125.14,6.38,-12150,-4049.7,0,-0.02,12.31,3.678027778
2017-04-13T15:23:01Z,51.064057,-114.091103,177.44,31.94,83.19,1138.62,-78.57,16.36,-1125,1125.12,-4.9,0,-0.07,0,-0.01,12.25,3.682572222
2017-04-13T15:23:02Z,51.064052,-114.091163,175.62,27.38,85.62,1136.19,-93.24,15.22,8775,8775.01,-4.1,35640,27539.62,0,0,12.25,3.6868
2017-04-13T15:23:03Z,51.064058,-114.091242,176.56,28.31,83.81,1135.88,-94.11,19.89,1125,1125.18,16.79,-27540,-27539.41,0,0.02,12.25,3.692325
2017-04-13T15:23:05Z,51.064053,-114.09137,139.62,29.88,81.75,1135.5,-84.85,32.35,1350,1350.39,44.85,810,810.76,0,0.02,12.25,3.701311111
2017-04-13T15:23:06Z,51.064052,-114.091433,152.12,28.88,81.06,1135.31,-90.17,15.95,675,675.19,-59.04,-2430,-2430.72,0,0.02,12.25,3.705741667
2017-04-13T15:23:07Z,51.064055,-114.091493,129.5,35.75,76.5,1135.44,-90.99,15.15,-450,450.25,-2.87,-4050,-809.76,0,-0.03,12.25,3.70995
2017-04-13T15:23:08Z,51.064067,-114.091537,140.88,63.38,72.75,1135.75,-99.2,11.86,-1125,1125.06,-11.85,-2430,2429.31,0,-0.01,12.25,3.713244444
2017-04-13T15:23:09Z,51.06409,-114.091568,154.06,93.62,74.69,1136.06,-109.09,12.27,-1125,1125.07,1.5,0,0.02,0,-0.01,12.25,3.716652778
2017-04-13T15:23:10Z,51.064122,-114.091587,138.94,108,74.25,1135.69,-128.66,13.49,1350,1350.07,4.37,8910,810,0,0.01,12.25,3.7204
2017-04-13T15:23:11Z,51.06416,-114.09159,131.31,139.62,72.38,1135.69,134.23,15.37,0,15.37,6.76,-4860,-4804.92,0,0,12.19,3.724669444
2017-04-13T15:23:13Z,51.064205,-114.09152,147.62,175.56,71.19,1135.19,111.74,25.19,1800,1800.18,35.36,6480,6425.31,0,0.01,12.25,3.731666667
2017-04-13T15:23:14Z,51.064212,-114.091457,165.06,198.06,74.31,1135.56,114.29,16.16,-1350,1350.1,-32.52,-11340,-1620.29,0,-0.01,12.19,3.736155556
2017-04-13T15:23:15Z,51.064212,-114.091385,169.5,208.75,77.38,1135.19,125.91,18.03,1350,1350.12,6.75,9720,0.09,0,0.01,12.19,3.741163889
2017-04-13T15:23:16Z,51.064213,-114.091322,178.06,210.12,80.06,1135.5,112.48,15.95,-1125,1125.11,-7.5,-8910,-810.03,0,-0.01,12.19,3.745594444
2017-04-13T15:23:17Z,51.06421,-114.091257,-175.94,209.88,76.25,1135.94,132.74,16.4,-1575,1575.09,1.62,-1620,1619.9,0,-0.01,12.19,3.75015
2017-04-13T15:23:18Z,51.06421,-114.091188,179.12,206,83.69,1136.12,138.46,17.18,-675,675.22,2.82,3240,-3239.52,0,-0.03,12.19,3.754922222
2017-04-13T15:23:19Z,51.064208,-114.091128,179.38,205.31,84.62,1136.69,138.3,15.11,-2025,2025.06,-7.47,-4860,4859.42,0,-0.01,12.19,3.759119444
2017-04-13T15:23:20Z,51.064207,-114.091065,-179.38,204.38,85.5,1136.38,136.33,15.95,1125,1125.11,3.03,11340,-3239.8,0,0.01,12.19,3.76355
2017-04-13T15:23:22Z,51.064212,-114.090945,175.81,204,83,1135.94,141.19,30.25,1575,1575.29,51.49,1620,1620.64,0,0.02,12.19,3.771952778
2017-04-13T15:23:23Z,51.064212,-114.0909,176.62,208.5,85.12,1135.88,142.13,11.32,225,225.28,-68.14,-4860,-4860.02,0,0.05,12.19,3.775097222
2017-04-13T15:23:24Z,51.06421,-114.090867,177.62,213.88,83.56,1135.94,136.7,8.41,-225,225.16,-10.48,-1620,-0.46,0,-0.04,12.19,3.777433333
2017-04-13T15:23:25Z,51.064208,-114.090842,177.31,217.75,83.38,1136.06,141.88,6.32,-450,450.04,-7.53,-810,809.59,0,-0.01,12.19,3.779188889
2017-04-13T15:23:26Z,51.064203,-114.090823,160.69,221.56,83,1136,126.67,5.02,225,225.06,-4.67,2430,-809.96,0,0.02,12.19,3.780583333
2017-04-13T15:23:27Z,51.0642,-114.09081,171.44,227.81,82.12,1136,139.26,3.62,0,3.62,-5.06,-810,-797.18,0,0,12.19,3.781588889
2017-04-13T15:23:28Z,51.064193,-114.090795,170.31,230.81,83.12,1137.31,-83.12,4.64,-4725,4725,3.67,-17010,16996.99,0,0,12.12,3.782877778
2017-04-13T15:23:30Z,51.064185,-114.09078,178.25,230.12,84.31,1137.38,-82.86,5.05,-225,225.06,1.48,16200,-16199.8,0,-0.02,12.12,3.784280556
2017-04-13T15:23:31Z,51.064183,-114.09078,171.31,230.75,82.5,1137.94,-81.95,0.68,-2025,2025,-15.7,-6480,6479.8,0,0,12.12,3.784469444
2017-04-13T15:23:32Z,51.064183,-114.090782,172.12,230.81,82.19,1137.75,-81.95,0.34,675,675,-1.23,9720,-4860,0,0,12.12,3.784563889
2017-04-13T15:23:33Z,51.064183,-114.090782,172.12,230.81,82.19,1137.44,-82.15,0,1125,1125,-1.23,1620,1620,0,0,12.12,3.784563889
2017-04-13T15:23:34Z,51.064183,-114.090782,172.19,230.81,82,1137.81,-82.75,0,-1350,1350,0,-8910,810,0,0,12.12,3.784563889
2017-04-13T15:23:35Z,51.064183,-114.090783,172.5,230.88,81.94,1137.69,-83.42,0.34,450,450,1.23,6480,-3240,0,0,12.12,3.784658333
2017-04-13T15:23:36Z,51.064173,-114.09078,172.5,230.88,81.94,1137.75,-83.35,4.09,-225,225.04,13.48,-2430,-809.87,0,-0.02,12.12,3.785794444
2017-04-13T15:23:38Z,51.06417,-114.090778,173.12,230.94,81.88,1137.62,-81.59,1.37,450,450,-9.79,2430,809.87,0,0,12.12,3.786175
2017-04-13T15:23:39Z,51.06417,-114.090778,-178.19,232.5,78.12,1137.62,-80.42,0,0,0,-4.92,-1620,-1620.01,0,0,12.12,3.786175
2017-04-13T15:23:40Z,51.06416,-114.090767,-177.69,235.44,76.88,1137.69,-81.68,4.95,-225,225.05,17.83,-810,810.2,0,-0.02,12.12,3.78755
2017-04-13T15:23:41Z,51.064155,-114.090747,174.12,237.19,77.31,1137.56,-83.01,5.43,450,450.03,1.7,2430,809.92,0,0.01,12.12,3.789058333
2017-04-13T15:23:42Z,51.064147,-114.090727,158.31,239.5,78.56,1138.06,-80.3,6.06,-1800,1800.01,2.27,-8100,4859.92,0,0,12.06,3.790741667
2017-04-13T15:23:43Z,51.064135,-114.0907,155.25,253.94,76.12,1138.25,-65.38,8.18,-675,675.05,7.65,4050,-4049.86,0,-0.01,12.06,3.793013889
2017-04-13T15:23:44Z,51.064112,-114.090677,158.38,263.62,78.19,1138.12,-55.93,11.03,450,450.14,10.24,4050,-809.69,0,0.02,12.06,3.796077778
2017-04-13T15:23:46Z,51.064053,-114.090622,-166,253.69,82.75,1137.81,-49.12,27.14,1125,1125.33,58.01,2430,2430.69,0,0.02,12.06,3.803616667
2017-04-13T15:23:47Z,51.06404,-114.090573,-131.31,229.94,80.94,1136,-12.72,13.28,6525,6525.01,-49.9,19440,19438.87,0,0,12.06,3.807305556
2017-04-13T15:23:48Z,51.064038,-114.090503,-114.75,196.19,72.56,1136.31,16.7,17.62,-1125,1125.14,15.62,-27540,-19439.55,0,-0.02,12.06,3.8122
2017-04-13T15:23:49Z,51.064068,-114.09044,-124.56,159.31,72.69,1136.19,-8.32,19.95,450,450.44,8.39,5670,-2428.91,0,0.04,12.06,3.817741667
2017-04-13T15:23:50Z,51.064122,-114.090402,-161.12,131.5,80.44,1136.12,-13.86,23.42,225,226.22,12.5,-810,-807.21,0,0.1,12.06,3.824247222
2017-04-13T15:23:51Z,51.064183,-114.090382,179.75,123.25,83.38,1136.06,-22.83,25.19,225,226.41,6.37,0,0.68,0,0.11,12.06,3.831244444
2017-04-13T15:23:53Z,51.064295,-114.090372,-127.06,116.44,82.62,1136.25,-33.37,44.77,-675,676.48,70.47,-3240,1620.28,0,-0.07,12.06,3.843680556
2017-04-13T15:23:54Z,51.064342,-114.090405,-113.44,95.19,73.62,1136.12,-50.19,20.48,450,450.47,-87.45,4050,-813.66,0,0.05,12.06,3.849369444
2017-04-13T15:23:55Z,51.064368,-114.090477,-129.44,68.19,74.06,1136.56,-48,20.95,-1575,1575.14,1.72,-7290,4048.83,0,-0.01,12.06,3.855188889
2017-04-13T15:23:56Z,51.06438,-114.090578,-128.31,57.5,73.44,1136.94,-55.49,26,-1350,1350.25,18.17,810,-809.6,0,-0.02,12,3.862411111
2017-04-13T15:23:57Z,51.064387,-114.09069,-142.75,45.56,75.19,1137,-51.69,28.22,-225,226.76,7.99,4050,-4044.56,0,-0.13,12.06,3.87025
2017-04-13T15:23:58Z,51.064387,-114.090815,-147.19,38.88,77.31,1137.19,-55.05,31.44,-675,675.73,11.61,-1620,1616.29,0,-0.05,12.06,3.878983333
2017-04-13T15:23:59Z,51.06438,-114.090937,-168.62,32.88,81.56,1137.12,-50.67,30.72,225,227.09,-2.6,3240,-1615.12,0,0.14,12.06,3.887516667
2017-04-13T15:24:00Z,51.064388,-114.091195,-172.69,32.19,82.62,1137.25,-63.08,65.07,-450,454.68,123.65,-2430,819.33,0,-0.14,12.06,3.905591667
2017-04-13T15:24:02Z,51.064392,-114.091338,179.38,30.5,85.5,1137.5,-59.58,36.08,-900,900.72,-104.37,-1620,1605.75,0,-0.04,12,3.915613889
2017-04-13T15:24:03Z,51.06439,-114.091477,178.44,29.56,88.31,1137,-60.41,34.8,1800,1800.34,-4.59,9720,3238.61,0,0.02,12,3.925280556
2017-04-13T15:24:04Z,51.064393,-114.091608,2.56,28.44,86.56,1136.56,-64.65,33.15,1575,1575.35,-5.96,-810,-809.96,0,0.02,12,3.934488889
2017-04-13T15:24:05Z,51.064395,-114.091712,26,26.44,78.88,1135.38,-61.65,26,4275,4275.08,-25.72,9720,9719.03,0,0.01,12,3.941711111
2017-04-13T15:24:06Z,51.064397,-114.091773,29.06,27.56,82.44,1135.75,-65.97,15.53,-1350,1350.09,-37.72,-20250,-10529.96,0,-0.01,12,3.946025
2017-04-13T15:24:07Z,51.064397,-114.091795,179.62,30.75,86.69,1135.88,-64.16,5.45,-450,450.03,-36.29,3240,-3240.2,0,-0.01,12,3.947538889
2017-04-13T15:24:08Z,51.064405,-114.091803,-179.94,31.19,85.5,1136,-64.52,3.93,-450,450.02,-5.47,0,-0.06,0,-0.01,12,3.948630556
2017-04-13T15:24:10Z,51.064407,-114.091807,-179.81,31.31,85.25,1135.75,-61.27,1.08,900,900,-10.24,4860,1619.94,0,0,12,3.948930556
2017-04-13T15:24:11Z,51.064407,-114.091808,-179.81,31.31,85.25,1135.94,-62.47,0.48,-675,675,-2.15,-5670,-810,0,0,12,3.949063889
2017-04-13T15:24:12Z,51.06441,-114.09181,-179.81,31.31,85.25,1135.88,-64.99,1.41,225,225,3.33,3240,-1619.98,0,0.01,12,3.949455556
2017-04-13T15:24:13Z,51.06441,-114.091813,-170.69,32.56,82.12,1135.75,-56.83,0.84,450,450,-2.06,810,809.99,0,0,12,3.949688889
2017-04-13T15:24:14Z,51.06441,-114.091818,-161.81,34.19,73.56,1136.12,-57.76,1.28,-1350,1350,1.59,-6480,3240,0,0,12,3.950044444
2017-04-13T15:24:15Z,51.064408,-114.091845,-143.5,26.38,73.94,1135.94,-55.94,6.75,675,675.03,19.69,7290,-2429.88,0,0.01,12,3.951919444
2017-04-13T15:24:17Z,51.064378,-114.091948,-139,3.81,75.38,1136.25,-56.15,28.63,-1125,1125.36,78.78,-6480,1621.19,0,-0.03,12,3.959872222
2017-04-13T15:24:18Z,51.064338,-114.092,-138.31,334.94,75.56,1136.75,-45.67,20.62,-1800,1800.12,-28.84,-2430,2429.11,0,-0.01,11.94,3.9656
2017-04-13T15:24:19Z,51.064278,-114.092023,-129.75,317.25,75.62,1136.31,-32.54,24.72,1575,1575.19,14.77,12150,-809.73,0,0.02,11.94,3.972466667
2017-04-13T15:24:20Z,51.064203,-114.092023,-174.94,301.25,83.81,1135.94,2.86,30.02,1350,1350.33,19.08,-810,-809.5,0,0.02,11.94,3.980805556
2017-04-13T15:24:21Z,51.064128,-114.092008,-176.88,293.62,86.88,1135.62,29.25,30.26,1125,1125.41,0.84,-810,-809.74,0,0.03,11.94,3.989211111
2017-04-13T15:24:22Z,51.064057,-114.091977,-177.75,288.94,87.75,1134.56,59.04,29.77,3825,3825.12,-1.74,9720,9718.95,0,0.01,11.94,3.997480556
2017-04-13T15:24:24Z,51.063923,-114.09191,110.12,289.44,81.12,1134.38,-15.95,55.94,675,677.31,94.21,-11340,-11332.09,0,0.08,11.94,4.013019444
2017-04-13T15:24:25Z,51.06386,-114.091912,114.06,304.75,75.19,1133.31,-84.29,25.36,3825,3825.08,-110.11,11340,11331.97,0,0.01,11.94,4.020063889
2017-04-13T15:24:26Z,51.063807,-114.091933,124.75,322.75,75.88,1132.56,-64.35,22.04,2700,2700.09,-11.95,-4050,-4049.98,0,0.01,11.94,4.026186111
2017-04-13T15:24:27Z,51.063763,-114.091978,122.94,331.88,74.25,1133.12,-108.96,20.71,-2025,2025.11,-4.77,-17010,-2429.94,0,-0.01,11.94,4.031938889
2017-04-13T15:24:28Z,51.063715,-114.092035,134.19,338.94,74.12,1132.12,-96.25,24.03,3600,3600.08,11.95,20250,5669.91,0,0.01,11.94,4.038613889
2017-04-13T15:24:29Z,51.063672,-114.092098,142.94,346.25,81.62,1132.5,-82.83,23.55,-1350,1350.21,-1.72,-17820,-8099.55,0,-0.02,11.94,4.045155556
2017-04-13T15:24:30Z,51.063628,-114.092158,-179.12,334.25,87.56,1132.62,-91.01,22.99,-450,450.59,-2.01,3240,-3238.63,0,-0.05,11.94,4.051541667
2017-04-13T15:24:32Z,51.063525,-114.092213,-112.81,311.5,77.94,1133.12,-54.61,43.62,-1800,1800.53,74.24,-4860,4859.79,0,-0.02,11.94,4.063658333
2017-04-13T15:24:33Z,51.06347,-114.092182,-125.81,287.88,71.12,1133,-21,23.41,450,450.61,-72.73,8100,-4859.71,0,0.05,11.94,4.070161111
2017-04-13T15:24:34Z,51.063407,-114.092092,-157.56,272.88,73.31,1133.31,1.57,33.99,-1125,1125.51,38.07,-5670,2429.66,0,-0.03,11.94,4.079602778
